org,scraped_at,headline_1,headline_2,headline_3
https://www.lemonde.fr/en/,2024-06-02 05:32:34.330000,"In Mexico, the Left is expected to remain in power, https://www.lemonde.fr/en/international/article/2024/06/02/in-mexico-the-left-is-expected-to-remain-in-power_6673431_4.html","Israel-Hamas war: Israeli far-right ministers threaten to quit if Biden ceasefire plan goes ahead, https://www.lemonde.fr/en/international/article/2024/06/01/israel-hamas-war-israeli-far-right-ministers-threaten-to-quit-if-biden-ceasefire-plan-goes-ahead_6673422_4.html","In the UK, Nigel Farage hopes to win back disappointed Conservatives, https://www.lemonde.fr/en/international/article/2024/06/02/in-the-uk-nigel-farage-hopes-to-win-back-disappointed-conservatives_6673433_4.html"
https://www.bbc.com,2024-06-02 05:32:33.552640,"China says its spacecraft lands on Moon's far side, https://www.bbc.com/news/articles/cxeejp0y2pjo","South Africa's ANC has to share power after election blow, https://www.bbc.com/news/articles/cyeek2xlgzzo","Israeli ministers threaten to quit over ceasefire plan, https://www.bbc.com/news/articles/cz55y6k0p5go"
https://www.aljazeera.com,2024-06-02 05:32:32.901094,"Egypt, Qatar, US urge Israel, Hamas to finalise Gaza truce deal, https://www.aljazeera.com/news/liveblog/2024/6/2/israels-war-on-gaza-live-mediators-urge-israel-hamas-to-finalise-truce","Modi magic: Why Indian exit polls predict record BJP win, https://www.aljazeera.com/news/2024/6/2/modi-magic-why-indian-exit-polls-predict-bjp-could-return-even-stronger","Israeli captive families call on government to accept Biden plan for Gaza, https://www.aljazeera.com/news/2024/6/1/israel-pounds-gaza-insists-on-hamas-destruction-as-us-presses-roadmap"
https://www.economist.com,2024-06-01 05:34:10.390394,"The undoing of Roe v Wade has created a mighty political movement, https://www.economist.com/briefing/2024/05/30/the-undoing-of-roe-v-wade-has-created-a-mighty-political-movement","New fronts are opening in the war against malaria, https://www.economist.com/middle-east-and-africa/2024/05/30/new-fronts-are-opening-in-the-war-against-malaria","Japan and South Korea are getting friendlier. At last, https://www.economist.com/leaders/2024/05/30/japan-and-south-korea-are-getting-friendlier-at-last"
https://www.lemonde.fr/en/,2024-06-01 05:34:09.430077,"French schools see anti-Semitism and racism expressed increasingly earlier: 'There are no longer any taboos', https://www.lemonde.fr/en/france/article/2024/06/01/french-schools-see-anti-semitism-and-racism-expressed-increasingly-earlier-there-are-no-longer-any-taboos_6673374_7.html","Hamas considers positively Israel's offer for a six-week ceasefire, https://www.lemonde.fr/en/international/article/2024/05/31/israel-offers-new-roadmap-to-end-gaza-war-says-biden_6673340_4.html","Mexico hit with relentless, deadly heatwave, https://www.lemonde.fr/en/environment/article/2024/05/31/mexico-hit-with-relentless-deadly-heatwave_6673356_114.html"
https://www.bbc.com,2024-06-01 05:34:08.656456,"Attack Trump verdict or be exiled - a new test for Republicans, https://www.bbc.com/news/articles/ck77xpkr0x8o","Biden: 'Reckless' for Trump to call trial rigged, https://www.bbc.com/news/articles/cd11k751glno","Biden unveils Israeli proposal to end Gaza war , https://www.bbc.com/news/articles/cw8860gn1nwo"
https://www.aljazeera.com,2024-06-01 05:34:07.973731,"Hopes revived for a halt to Israel’s war on Gaza as new truce deal emerges, https://www.aljazeera.com/news/liveblog/2024/6/1/israels-war-on-gaza-live-rafah-apocalyptic-after-ground-invasion","Zuma big election ‘winner’ as South Africa heads for coalition government, https://www.aljazeera.com/news/2024/5/31/zuma-big-election-winner-as-south-africa-heads-for-coalition-government","India votes in final phase of giant election as Modi seeks rare third term, https://www.aljazeera.com/news/liveblog/2024/6/1/india-election-2024-live-news-giant-lok-sabha-polls-enter-final-phase"
https://www.economist.com,2024-05-30 05:32:26.634388,"Who is responsible for feeding Gaza?, https://www.economist.com/middle-east-and-africa/2024/05/29/who-is-responsible-for-feeding-gaza","Incompetence or opacity: the choice facing British voters, https://www.economist.com/leaders/2024/05/29/incompetence-or-opacity-the-choice-facing-british-voters","Can Elon Musk’s xAI take on OpenAI?, https://www.economist.com/business/2024/05/29/can-elon-musks-xai-take-on-openai"
https://www.lemonde.fr/en/,2024-05-30 05:32:25.679939,"Sale of part of Renault's art collection at Christie's ignites controversy, https://www.lemonde.fr/en/culture/article/2024/05/30/sale-of-part-of-renault-s-art-collection-at-christie-s-ignites-controversy_6673101_30.html","North Korea's latest satellites rely on Russian technical assistance, experts say, https://www.lemonde.fr/en/international/article/2024/05/29/north-korea-s-latest-satellites-rely-on-russian-technical-assistance-experts-say_6673068_4.html","Russian taxes rise to fund war effort, https://www.lemonde.fr/en/economy/article/2024/05/30/russian-taxes-rise-to-fund-war-effort_6673089_19.html"
https://www.bbc.com,2024-05-30 05:32:25.003754,"After strict instructions, Trump jury begins deliberations, https://www.bbc.com/news/articles/c033m2qdm0no","Alito rejects call to skip Trump cases after flags row, https://www.bbc.com/news/articles/cnll5z5yendo","HK court convicts 14 democracy activists in biggest security case, https://www.bbc.com/news/live/world-asia-69051803"
https://www.aljazeera.com,2024-05-30 05:32:24.332566,"Street battles rage in Rafah as people flee Israeli troops, drone attacks, https://www.aljazeera.com/news/liveblog/2024/5/30/israels-war-on-gaza-live-no-safe-shelter-as-dozens-killed-in-rafah","Hong Kong court finds 14 of 16 democracy activists guilty of subversion, https://www.aljazeera.com/news/2024/5/30/hong-kong-court-finds-14-of-16-democracy-activists-guilty-of-subversion","North Korea fires volley of short-range ballistic missiles, https://www.aljazeera.com/news/2024/5/30/north-korea-fires-volley-of-short-range-ballistic-missiles"
https://www.economist.com,2024-05-29 05:33:56.526323,"Why today’s election in South Africa is its most important since 1994, https://www.economist.com/briefing/2024/05/23/why-this-is-south-africas-most-important-election-since-1994","What are America’s Libertarians for?, https://www.economist.com/united-states/2024/05/28/what-are-americas-libertarians-for","Japanese businesses are trapped between America and China, https://www.economist.com/business/2024/05/28/japanese-businesses-are-trapped-between-america-and-china"
https://www.lemonde.fr/en/,2024-05-29 05:33:55.265890,"Yahya Sinwar, the elusive Hamas leader, https://www.lemonde.fr/en/international/article/2024/05/29/yahya-sinwar-the-elusive-hamas-leader_6672967_4.html","Amnesty International report shows executions worldwide last year were the highest since 2015, https://www.lemonde.fr/en/international/article/2024/05/29/an-amnesty-international-report-shows-executions-worldwide-last-year-were-the-highest-since-2015_6672964_4.html","'ChatXiPT, the Chinese artificial intelligence that reflects Xi Jinping Thought', https://www.lemonde.fr/en/opinion/article/2024/05/29/chatxipt-the-chinese-artificial-intelligence-that-reflects-xi-jinping-thought_6672957_23.html"
https://www.bbc.com,2024-05-29 05:33:54.066766,"Growing up under fire: Ukraine’s children adapt to survive Russia's invasion, https://www.bbc.com/news/articles/c4nn0jdejw8o","Trump lawyer tells jury Cohen is 'greatest liar of all time' , https://www.bbc.com/news/articles/c6ppz2l16n7o","Israel's operation in Rafah doesn't cross US red lines - White House, https://www.bbc.com/news/articles/cv22pl9p212o"
https://www.aljazeera.com,2024-05-29 05:33:53.294290,"Israeli tanks in Rafah city as new deadly strike targets Gaza civilians, https://www.aljazeera.com/news/liveblog/2024/5/29/israels-war-on-gaza-live-tent-cities-attacked-as-tanks-roll-into-rafah","South Africa goes to the polls in key test for ANC’s grip on power, https://www.aljazeera.com/news/liveblog/2024/5/29/south-africa-elections-2024-live-news-anc-ramaphosa-face-key-vote","Closing arguments wrap up in Trump’s hush-money trial: Here’s what to know, https://www.aljazeera.com/news/2024/5/29/closing-arguments-wrap-up-in-trumps-hush-money-trial-heres-what-to-know"
https://www.economist.com,2024-05-28 05:32:33.264385,"Is America giving Narendra Modi an easy ride?, https://www.economist.com/asia/2024/05/27/is-america-giving-narendra-modi-an-easy-ride","Texas’s Republicans eat their own, https://www.economist.com/united-states/2024/05/27/texass-republicans-eat-their-own","OPEC heavyweights are cheating on their targets, https://www.economist.com/finance-and-economics/2024/05/27/opec-heavyweights-are-cheating-on-their-targets"
https://www.lemonde.fr/en/,2024-05-28 05:32:32.259678,"For sale: Kyiv's Hotel Ukraine, a €23.5 million property that could help fund the war effort, https://www.lemonde.fr/en/m-le-mag/article/2024/05/28/for-sale-kyiv-s-hotel-ukraine-a-23-5-million-property-that-could-help-fund-the-war-effort_6672863_117.html","World reacts with horror after massacre in Rafah, emergency UN meeting called, https://www.lemonde.fr/en/international/article/2024/05/28/world-reacts-with-horror-after-massacre-in-rafah-emergency-un-meeting-called_6672854_4.html","Dutch conservatives, architects of the rise of the far right, https://www.lemonde.fr/en/opinion/article/2024/05/28/dutch-conservatives-architects-of-the-rise-of-the-far-right_6672853_23.html"
https://www.bbc.com,2024-05-28 05:32:31.539698,"Netanyahu vows to continue war amid air strike condemnation, https://www.bbc.com/news/articles/c7228x974lxo","Luxury perfumes linked to child labour, BBC finds, https://www.bbc.com/news/world-middle-east-68172560","Jeremy Bowen: Ukraine faces its worst crisis since the war began, https://www.bbc.com/news/articles/c9xx15pe311o"
https://www.aljazeera.com,2024-05-28 05:32:30.808921,"Deaths mount in Rafah from Israeli strikes; world condemns camp ‘massacre’, https://www.aljazeera.com/news/liveblog/2024/5/28/israels-war-on-gaza-live-intense-israeli-artillery-shelling-across-rafah","‘Heinous massacre’: Israel’s attack on Rafah tent camp widely condemned, https://www.aljazeera.com/news/2024/5/27/heinous-massacre-israels-attacks-on-rafah-tent-camp-widely-condemned","Spain pledges 1 billion euros of military aid to Ukraine in 2024, https://www.aljazeera.com/news/2024/5/27/spain-pledges-1-billion-euros-of-military-aid-to-ukraine-in-2024"
https://www.economist.com,2024-05-27 05:33:06.028004,"Baby-boomers are loaded. Why are they so stingy?, https://www.economist.com/finance-and-economics/2024/05/26/baby-boomers-are-loaded-why-are-they-so-stingy","Fewer migrants are crossing America’s southern border, https://www.economist.com/united-states/2024/05/23/fewer-migrants-are-crossing-americas-southern-border","Sir Keir Starmer meets the public. Sort of, https://www.economist.com/britain/2024/05/26/sir-keir-starmer-meets-the-public-sort-of"
https://www.lemonde.fr/en/,2024-05-27 05:33:05.005228,"Rafael Nadal, king of clay, returns to French Open for last dance, https://www.lemonde.fr/en/sports/article/2024/05/27/rafael-nadal-king-of-clay-returns-to-french-open-for-last-dance_6672771_9.html","The Seine and other European rivers contaminated by a 'forever chemical' that has gone under the radar, https://www.lemonde.fr/en/environment/article/2024/05/27/the-seine-and-other-european-rivers-contaminated-by-a-forever-chemical-that-has-gone-under-the-radar_6672781_114.html","Palestinians call airstrike that kills 35 in Rafah 'horrific massacre;' Israeli army says it struck a Hamas compound, https://www.lemonde.fr/en/international/article/2024/05/26/palestinian-medics-say-israeli-airstrike-kills-22-in-gaza-s-rafah_6672753_4.html"
https://www.bbc.com,2024-05-27 05:33:04.301157,"How settlers took revenge for a murder in the West Bank, https://www.bbc.com/news/world-middle-east-69052857","Priced out of homeownership - 'It makes me want to throw up', https://www.bbc.com/news/articles/cmj66r4lvzzo","Israeli strike hits Rafah area after Hamas barrage, https://www.bbc.com/news/articles/c0kkqkngnedo"
https://www.aljazeera.com,2024-05-27 05:33:03.486601,"‘People burned alive’ as Israel attacks designated safe zone in Rafah, https://www.aljazeera.com/news/liveblog/2024/5/27/israels-war-on-gaza-live-news-35-killed-in-rafah-tent-bombings","At least 35 killed in Israeli strike on Rafah after Hamas rocket attacks, https://www.aljazeera.com/news/2024/5/27/dozens-killed-in-israeli-strike-on-rafah-following-hamas-rocket-attacks","North Korea plans to launch space satellite by June 4: Japan, https://www.aljazeera.com/news/2024/5/27/north-korea-plans-to-launch-space-satellite-by-june-4-japan"
https://www.economist.com,2024-05-26 05:32:28.562671,"How many people have died in Gaza?, https://www.economist.com/middle-east-and-africa/2024/05/23/how-many-people-have-died-in-gaza","Walmart’s latest product? Its customers, https://www.economist.com/business/2024/05/23/walmarts-latest-product-its-customers","Meet the man causing cracks in the antiquities trade, https://www.economist.com/culture/2024/05/23/meet-the-man-causing-cracks-in-the-antiquities-trade"
https://www.lemonde.fr/en/,2024-05-26 05:32:27.508457,"Cannes 2024: 'Anora' by American Sean Baker wins Palme d'Or, https://www.lemonde.fr/en/culture/article/2024/05/25/cannes-2024-anora-by-american-sean-baker-wins-palme-d-or_6672662_30.html","PSG wins the French Cup and completes the double in Mbappé's last game, https://www.lemonde.fr/en/sports/article/2024/05/25/psg-wins-the-french-cup-and-completes-the-double-in-mbappe-s-last-game_6672668_9.html","Presidential election in Lithuania under Russian pressure, https://www.lemonde.fr/en/international/article/2024/05/26/presidential-election-in-lithuania-under-russian-pressure_6672692_4.html"
